,bhk,locality,area,price
51325,1,other,510,38.0
51326,1,other,510,36.0
51327,1,other,510,36.0
51328,2,other,1100,93.0
51330,2,other,1010,86.0
51331,2,other,1000,84.0
51332,2,other,1000,85.0
51333,2,other,880,80.0
51334,1,other,650,55.0
51336,2,other,1200,98.0
51338,2,other,1125,98.0
51339,1,other,680,60.0
51341,2,other,1100,90.0
51343,2,other,890,80.0
51344,2,other,1040,95.0
51345,1,other,720,34.0
51355,1,other,625,1.35
51356,1,other,650,1.7
51359,1,other,450,25.0
51360,1,other,665,35.5
51362,1,other,712,54.95
51363,1,other,750,65.0
51365,1,other,600,36.0
51368,1,other,700,62.0
51369,1,other,550,2.2
51370,6,other,3200,12.5
51371,1,other,650,29.9
51374,1,other,740,34.04
51380,2,other,1170,85.0
51381,2,other,1170,85.0
51382,1,other,1170,85.0
51384,1,other,510,1.38
51386,1,other,488,1.2
51388,1,other,550,33.77
51389,1,other,640,57.99
51393,1,other,650,1.43
51394,1,other,650,50.0
51397,1,other,650,46.0
51400,1,other,900,1.45
51401,1,other,600,1.0
51402,1,other,650,1.6
51403,1,other,630,1.23
51412,1,other,628,1.1
51414,1,other,725,39.0
51416,2,other,850,68.0
51418,1,other,768,47.0
51419,1,other,665,36.0
51420,1,other,665,37.0
51421,1,other,665,36.5
51422,1,other,665,37.0
51423,1,other,665,37.0
51424,2,other,1150,70.0
51425,1,other,650,50.0
51430,6,other,6000,30.0
51432,2,other,1050,95.0
51437,1,other,650,27.0
51438,1,other,650,27.0
51440,1,other,630,27.0
51441,1,other,650,29.0
51442,1,other,680,35.0
51443,1,other,680,27.5
51444,1,other,680,28.0
51446,1,other,625,1.39
51450,1,other,610,1.22
51456,1,other,650,20.0
51457,1,other,650,20.0
51458,1,other,650,20.0
51459,1,other,650,20.0
51460,1,other,650,28.0
51461,1,other,650,20.0
51464,1,other,600,1.5
51465,5,other,4200,16.0
51469,1,other,510,38.0
51470,1,other,510,36.0
51481,5,other,4200,18.0
51488,1,other,600,1.15
51491,1,other,644,29.0
51503,2,other,863,76.0
51505,1,other,640,43.0
51506,2,other,1150,95.0
51507,1,other,418,31.5
51510,1,other,600,1.35
51511,1,other,600,1.3
51512,2,other,1000,78.0
51513,1,other,555,20.0
51515,1,other,650,1.0
51516,2,other,690,39.0
51521,1,other,650,1.45
51528,1,other,600,1.55
51529,1,other,600,1.55
51530,1,other,565,33.0
51532,3,other,1800,80.0
51533,1,other,630,56.0
51544,1,other,600,1.5
51545,1,other,600,1.5
51546,1,other,725,1.45
51548,1,other,825,1.2
51550,1,other,650,1.0
51552,1,other,690,26.0
51554,1,other,975,36.5
51555,1,other,620,24.19
51556,1,other,430,1.2
51557,1,other,410,1.2
51558,1,other,670,23.5
51559,2,other,1050,95.0
51560,1,other,555,26.0
51561,1,other,351,24.0
51562,1,other,600,26.0
51563,1,other,615,25.5
51565,1,other,642,35.0
51566,1,other,710,45.0
51568,1,other,670,30.0
51570,3,other,1300,95.0
51571,1,other,334,21.0
51572,1,other,636,30.0
51573,1,other,431,1.15
51574,1,other,665,39.5
51579,2,other,1050,90.0
51580,1,other,610,1.15
51582,2,other,835,45.0
51583,1,other,403,22.0
51584,1,other,625,51.0
51585,1,other,585,19.0
51586,2,other,945,49.49
51588,1,other,390,15.9
51592,1,other,695,52.0
51594,1,other,625,1.1
51595,1,other,621,40.0
51596,1,other,484,34.0
51598,1,other,500,1.12
51599,1,other,1200,39.0
51600,2,other,935,73.0
51602,1,other,480,16.0
51605,1,other,579,19.0
51606,1,other,480,14.0
51607,1,other,588,19.0
51608,1,other,544,20.0
51614,2,other,1050,54.0
51615,1,other,644,26.5
51616,1,other,920,1.1
51619,5,other,3500,12.3
51624,1,other,495,18.5
51629,1,other,555,1.3
51633,1,other,644,26.5
51638,1,other,752,37.0
51639,1,other,625,48.0
51640,1,other,680,45.0
51645,1,other,650,23.0
51646,1,other,750,46.0
51647,1,other,740,55.0
51648,2,other,1154,80.0
51649,2,other,950,70.0
51650,1,other,680,37.0
51651,2,other,1085,67.0
51653,1,other,568,1.15
51654,1,other,780,27.0
51655,1,other,630,25.0
51656,1,other,715,28.0
51658,1,other,636,1.02
51659,1,other,665,40.0
51660,2,other,935,70.0
51664,1,other,630,25.0
51665,1,other,715,28.0
51677,1,other,660,32.0
51679,2,other,710,45.0
51680,1,other,615,24.0
51681,1,other,570,23.5
51682,1,other,675,23.15
51684,1,other,920,1.5
51693,1,other,842,26.0
51695,1,other,680,44.99
51696,1,other,645,55.0
51697,1,other,1000,1.4
51698,1,other,730,33.72
51704,1,other,685,27.0
51705,1,other,610,20.0
51710,1,other,570,51.0
51711,2,other,725,67.0
51713,1,other,600,27.5
51714,1,other,600,24.0
51717,1,other,413,15.0
51718,1,other,692,26.0
51723,1,other,675,31.7
51724,1,other,700,29.0
51725,1,other,640,32.0
51726,1,other,570,48.23
51728,1,other,548,21.0
51760,1,other,500,1.15
51763,1,other,620,47.0
51764,1,other,427,30.0
51765,1,other,708,49.0
51766,1,other,620,47.0
51772,1,other,520,1.12
51774,1,other,625,1.11
51776,1,other,595,44.53
51778,1,other,500,1.15
51779,1,other,550,1.03
51781,1,other,605,1.0
51782,1,other,925,50.0
51787,3,other,1011,90.0
51797,1,other,592,33.0
51807,3,other,1800,95.0
51809,3,other,1200,70.0
51810,2,other,850,47.0
51811,1,other,520,25.0
51812,1,other,585,45.0
51813,1,other,412,15.0
51816,1,other,544,28.0
51817,1,other,557,1.1
51819,1,other,615,1.26
51833,1,other,474,21.0
51836,1,other,615,1.26
51837,1,other,568,1.0
51839,2,other,990,78.0
51840,1,other,669,30.0
51841,1,other,670,57.0
51844,1,other,650,1.5
51847,2,other,1050,85.0
51848,2,other,1050,82.0
51849,1,other,598,24.0
51850,2,other,890,59.0
51871,2,other,974,75.0
51882,2,other,950,83.0
51885,2,other,1050,83.0
51886,2,other,1075,70.0
51887,2,other,785,57.0
51888,1,other,340,27.0
51890,1,other,465,29.0
51907,1,other,650,47.0
51908,1,other,650,45.0
51909,1,other,650,45.0
51910,1,other,650,45.0
51911,1,other,700,60.0
51914,3,other,1094,46.0
51915,3,other,1095,46.0
51917,1,other,330,30.0
51918,1,other,585,38.02
51919,1,other,525,39.37
51920,1,other,550,41.25
51921,1,other,400,24.8
51922,1,other,400,24.8
51923,1,other,345,21.39
51924,1,other,380,23.56
51925,1,other,525,32.55
51926,1,other,375,28.12
51935,1,other,350,22.75
51936,1,other,585,38.02
51951,1,other,585,38.02
51952,1,other,350,22.75
51953,1,other,745,65.0
51955,1,other,580,42.0
51957,2,other,1150,95.0
51958,1,other,610,55.0
51959,1,other,751,1.15
51972,2,other,1391,85.0
51973,1,other,750,1.15
51974,2,other,982,78.0
51976,2,other,910,74.0
51977,2,other,1032,95.0
51983,2,other,900,80.0
51998,2,other,700,60.0
51999,1,other,420,23.0
52000,1,other,750,60.0
52001,2,other,1050,66.0
52002,2,other,1100,85.0
52003,1,other,635,34.0
52004,1,other,645,47.0
52006,1,other,700,1.4
52007,1,other,900,1.35
52008,1,other,750,1.5
52009,1,other,600,1.0
52010,1,other,950,53.0
52011,1,other,630,40.0
52012,2,other,800,55.0
52013,1,other,645,55.0
52014,1,other,710,55.0
52015,1,other,800,60.0
52016,1,other,610,46.0
52017,1,other,650,50.0
52018,1,other,680,50.0
52019,2,other,900,70.0
52022,2,other,950,85.0
52028,1,other,400,20.0
52033,1,other,600,1.6
52034,1,other,680,1.1
52035,2,other,685,59.0
52036,2,other,1094,60.0
52037,2,other,950,62.0
52038,2,other,1000,60.0
52039,1,other,685,62.0
52041,1,other,650,1.05
52042,1,other,700,1.0
52044,2,other,1100,75.0
52045,1,other,560,44.0
52047,1,other,760,1.15
52050,1,other,600,1.0
52052,1,other,575,1.0
52053,1,other,720,2.1
52063,1,other,645,26.0
52067,1,other,499,1.38
52069,1,other,650,33.93
52070,1,other,422,15.0
52071,1,other,477,24.0
52072,1,other,665,38.0
52074,1,other,550,1.05
52077,1,other,650,28.9
52078,1,other,621,57.0
52079,1,other,1100,90.0
52080,3,other,1055,80.0
52081,1,other,635,35.0
52082,3,other,1800,87.0
52085,1,other,630,30.85
52086,1,other,635,38.0
52087,1,other,539,14.0
52088,1,other,462,17.0
52089,1,other,613,1.37
52090,1,other,605,18.15
52091,1,other,585,15.99
52092,1,other,610,16.99
52093,1,other,585,17.51
52094,1,other,610,17.5
52095,1,other,361,15.5
52096,1,other,585,15.51
52097,1,other,448,11.91
52099,1,other,610,16.99
52112,1,other,562,1.0
52113,1,other,626,1.0
52115,1,other,534,1.0
52116,1,other,685,31.93
52118,2,other,950,68.0
52119,1,other,525,30.6
52166,1,other,600,26.72
52168,1,other,580,32.0
52169,1,other,550,41.58
52170,1,other,477,25.0
52171,1,other,400,14.5
52176,4,other,2065,12.49
52181,2,other,950,69.0
52192,1,other,548,39.6
52194,1,other,611,24.12
52202,1,other,500,1.15
52204,1,other,484,31.0
52223,1,other,630,39.0
52224,1,other,720,40.0
52231,1,other,635,40.0
52232,1,other,600,1.04
52246,1,other,592,1.5
52247,3,other,1150,80.0
52248,1,other,685,26.0
52249,1,other,575,17.0
52250,1,other,470,17.15
52251,1,other,695,22.5
52253,1,other,720,29.0
52255,2,other,950,75.0
52266,5,other,5200,25.0
52274,2,other,700,54.0
52275,1,other,580,28.99
52279,2,other,1100,63.0
52281,1,other,600,55.0
52282,2,other,1000,85.0
52284,2,other,850,55.0
52285,2,other,800,56.0
52286,1,other,750,47.0
52287,1,other,1340,1.4
52289,1,other,650,1.1
52290,1,other,710,1.1
52297,1,other,432,28.0
52298,4,other,3250,23.75
52299,1,other,550,46.0
52300,1,other,665,57.5
52302,1,other,580,50.0
52305,1,other,460,29.0
52306,1,other,490,29.0
52307,1,other,480,39.0
52308,1,other,480,39.0
52310,2,other,1085,90.0
52311,2,other,970,82.0
52313,1,other,600,1.13
52315,2,other,672,35.0
52316,1,other,645,33.0
52317,1,other,640,32.0
52319,2,other,965,49.0
52320,1,other,665,31.5
52321,1,other,605,32.0
52322,1,other,725,33.0
52323,3,other,1020,52.0
52324,1,other,640,31.0
52325,2,other,900,54.0
52326,1,other,595,28.5
52327,2,other,750,42.0
52329,1,other,555,27.5
52330,2,other,950,50.0
52332,1,other,585,32.5
52333,1,other,750,63.0
52334,1,other,700,56.0
52337,2,other,1100,85.0
52344,1,other,690,46.0
52345,3,other,1336,95.0
52346,2,other,1050,82.0
52352,2,other,1000,75.0
52355,2,other,960,80.0
52358,1,other,665,61.0
52359,2,other,1024,80.0
52361,2,other,1200,85.0
52362,1,other,702,57.91
52363,2,other,1246,65.0
52364,1,other,685,33.0
52365,1,other,725,67.0
52367,2,other,901,57.0
52373,4,other,4000,36.0
52377,1,other,550,1.2
52378,1,other,600,1.43
52391,1,other,765,35.55
52392,2,other,706,62.0
52393,2,other,735,39.0
52394,1,other,543,29.99
52395,1,other,456,21.5
52396,1,other,494,21.5
52397,2,other,1300,95.0
52402,1,other,655,27.0
52404,1,other,608,28.0
52407,2,other,965,86.0
52408,2,other,765,47.0
52409,1,other,457,22.0
52410,1,other,718,20.0
52413,1,other,456,22.0
52414,3,other,1357,80.0
52415,2,other,993,60.0
52416,2,other,694,37.0
52417,1,other,579,41.0
52418,1,other,705,30.0
52419,1,other,650,20.9
52421,1,other,470,20.0
52422,1,other,650,29.0
52423,1,other,486,28.0
52425,2,other,687,42.0
52426,1,other,673,40.0
52427,1,other,548,27.0
52428,2,other,795,52.0
52430,1,other,405,16.0
52431,1,other,449,27.0
52432,2,other,854,42.0
52433,1,other,435,19.0
52434,1,other,590,1.24
52450,10,other,16000,50.0
52457,2,other,1108,94.0
52459,2,other,849,65.0
52460,1,other,505,29.99
52468,1,other,698,1.0
52470,3,other,1381,85.0
52482,1,other,650,1.0
52488,1,other,605,1.0
52491,1,other,664,1.1
52494,3,other,1305,90.0
52501,3,other,1303,90.0
52503,3,other,1305,90.0
52505,5,other,1587,90.0
52508,3,other,1378,90.0
52509,1,other,605,1.0
52511,3,other,1305,90.0
52514,2,other,1181,75.0
52516,1,other,546,1.15
52522,1,other,410,23.0
52523,1,other,500,1.1
52525,2,other,1085,85.0
52526,3,other,1205,57.0
52530,1,other,595,37.0
52531,1,other,635,45.0
52532,1,other,350,8.5
52533,2,other,850,68.0
52535,1,other,700,1.24
52544,6,other,6000,35.5
52545,1,other,655,27.0
52546,2,other,765,46.0
52557,2,other,765,46.0
52559,1,other,500,1.25
52560,1,other,630,25.4
52561,1,other,665,50.0
52565,1,other,680,1.35
52566,1,other,572,1.1
52575,1,other,539,10.37
52577,3,other,1285,59.0
52578,1,other,610,22.0
52579,1,other,610,22.0
52580,1,other,610,22.0
52581,1,other,595,18.0
52582,1,other,680,39.0
52584,2,other,735,66.0
52586,1,other,620,22.5
52589,2,other,950,72.51
52592,1,other,698,1.0
52607,1,other,530,1.75
52609,1,other,460,40.0
52610,1,other,580,52.0
52611,1,other,630,50.0
52612,1,other,540,43.0
52613,2,other,975,72.0
52614,1,other,660,55.0
52615,1,other,660,49.0
52617,2,other,1050,85.0
52622,1,other,640,32.0
52623,1,other,590,29.5
52624,1,other,660,42.0
52625,1,other,645,32.25
52627,1,other,620,31.0
52628,1,other,660,53.0
52630,1,other,300,26.0
52631,2,other,880,59.0
52632,1,other,680,43.0
52633,1,other,400,31.0
52634,1,other,1100,60.0
52635,1,other,690,51.0
52636,2,other,800,49.0
52637,3,other,1160,81.0
52638,1,other,695,51.0
52639,5,other,6000,35.0
52644,1,other,710,1.37
52649,5,other,2700,10.34
52652,1,other,640,1.22
52655,1,other,586,1.0
52656,1,other,517,1.05
52657,1,other,550,1.3
52665,8,other,4350,16.5
52688,1,other,520,1.35
52706,1,other,513,1.0
52718,1,other,656,1.06
52726,1,other,586,1.0
52750,1,other,452,1.05
52757,1,other,650,1.15
52765,1,other,560,32.0
52767,1,other,505,23.0
52768,1,other,614,18.8
52769,1,other,585,36.0
52773,1,other,660,41.0
52775,1,other,580,30.0
52777,1,other,492,23.0
52778,1,other,650,1.06
52782,1,other,880,1.0
52786,1,other,346,15.5
52801,1,other,625,1.03
52808,1,other,575,1.15
52809,1,other,500,1.0
52810,2,other,850,45.0
52811,1,other,750,45.0
52812,1,other,507,35.0
52813,1,other,507,35.0
52814,1,other,550,37.0
52815,1,other,507,35.0
52817,1,other,650,1.07
52823,1,other,600,1.3
52833,1,other,630,25.4
52834,1,other,650,48.0
52835,1,other,585,36.0
52836,1,other,560,28.2
52837,1,other,630,25.4
52841,1,other,650,45.0
52842,2,other,710,62.0
52843,1,other,540,40.0
52844,1,other,610,49.0
52850,2,other,1250,87.0
52851,1,other,650,33.5
52868,1,other,575,18.27
52869,1,other,1500,3.35
52870,1,other,590,50.0
52874,1,other,460,1.1
52875,1,other,710,28.0
52877,1,other,670,26.0
52878,1,other,670,25.0
52880,1,other,406,1.01
52881,1,other,650,23.0
52882,1,other,630,22.0
52884,2,other,1150,80.0
52885,1,other,520,33.0
52886,1,other,590,15.0
52887,1,other,640,38.0
52888,1,other,610,43.5
52889,2,other,860,43.0
52890,1,other,560,30.0
52891,2,other,1060,90.0
52892,3,other,1350,75.0
52894,2,other,1200,80.0
52895,1,other,406,1.01
52897,1,other,460,1.1
52899,1,other,650,42.0
52902,2,other,1100,95.0
52903,1,other,600,38.0
52906,2,other,1135,70.0
52908,2,other,1150,80.0
52909,1,other,650,45.0
52910,2,other,1100,93.0
52911,2,other,1150,74.0
52913,1,other,705,1.25
52914,1,other,625,38.0
52915,1,other,590,18.5
52917,1,other,690,22.0
52918,1,other,650,42.0
52922,2,other,1180,85.0
52923,1,other,650,50.0
52924,2,other,1150,87.0
52925,2,other,1150,95.0
52926,2,other,1150,95.0
52927,1,other,375,23.0
52928,1,other,550,50.0
52929,2,other,1100,85.0
52930,1,other,640,42.0
52931,1,other,640,42.0
52935,2,other,1160,95.0
52936,1,other,635,39.0
52937,2,other,980,68.0
52938,2,other,1150,95.0
52939,1,other,508,1.05
52940,1,other,580,15.0
52941,1,other,610,18.0
52942,1,other,555,15.0
52943,1,other,500,25.0
52944,1,other,565,24.0
52945,1,other,610,21.0
52946,1,other,650,24.5
52947,1,other,550,28.0
52948,1,other,650,25.0
52949,1,other,650,20.5
52950,1,other,650,22.5
52951,1,other,580,16.0
52952,1,other,600,45.0
52954,1,other,510,15.0
52955,1,other,689,55.0
52964,2,other,1050,70.0
52965,2,other,1200,68.0
52966,2,other,1150,80.0
52967,1,other,620,47.0
52968,1,other,650,45.0
52969,1,other,680,42.0
52970,2,other,1100,86.0
52971,1,other,650,48.0
52972,2,other,1400,85.0
52974,1,other,508,1.05
52975,2,other,1200,82.0
52977,1,other,528,1.05
52981,2,other,1070,88.0
52982,2,other,1180,98.0
52983,1,other,650,48.0
52984,1,other,715,48.0
52985,2,other,1050,90.0
52987,2,other,980,60.0
52988,2,other,1200,75.0
52989,2,other,1200,75.0
52992,2,other,1150,75.0
52993,2,other,1200,85.0
52995,2,other,1100,82.0
52996,1,other,725,55.0
52997,1,other,650,43.0
52998,2,other,1150,81.0
52999,1,other,670,51.0
53002,1,other,650,51.0
53003,1,other,650,47.0
53007,1,other,420,28.0
53008,1,other,680,45.0
53009,1,other,690,55.0
53010,1,other,680,55.0
53011,2,other,1100,89.0
53012,1,other,680,43.5
53013,2,other,1070,95.0
53014,2,other,1150,95.0
53015,1,other,680,63.0
53016,1,other,715,58.0
53017,1,other,650,55.0
53018,1,other,600,38.0
53019,2,other,1150,82.0
53020,2,other,1050,75.0
53021,1,other,650,60.0
53023,1,other,528,1.05
53024,1,other,650,58.0
53025,1,other,700,55.0
53027,1,other,715,51.0
53028,2,other,1100,75.0
53029,1,other,670,55.0
53030,2,other,1020,85.0
53031,1,other,655,55.0
53032,2,other,1150,72.0
53036,1,other,600,1.1
53039,2,other,634,42.0
53043,1,other,615,23.3
53048,2,other,1094,95.0
53049,1,other,585,36.0
53050,1,other,645,55.0
53051,1,other,510,23.23
53053,1,other,423,30.0
53054,2,other,1100,96.0
53055,2,other,1098,80.0
53056,2,other,1200,63.0
53068,1,other,625,1.14
53070,1,other,750,1.5
53094,2,other,1150,85.0
53095,1,other,610,30.0
53096,1,other,673,53.0
53097,1,other,650,48.0
53106,1,other,600,1.25
53109,2,other,773,61.0
53110,1,other,604,41.0
53111,2,other,811,70.0
53112,1,other,522,24.0
53119,1,other,750,45.0
53120,2,other,944,66.0
53124,2,other,1250,80.0
53130,1,other,650,1.05
53131,1,other,548,1.3
53136,1,other,578,1.15
53138,1,other,536,1.03
53140,1,other,1200,40.0
53141,2,other,753,47.0
53143,1,other,611,20.0
53144,1,other,481,43.0
53145,2,other,860,67.5
53146,1,other,650,45.0
53147,1,other,525,21.56
53153,1,other,732,35.0
53158,1,other,650,43.0
53159,1,other,665,23.5
53162,1,other,450,16.0
53163,2,other,925,51.0
53164,1,other,650,31.0
53165,1,other,635,27.0
53166,1,other,550,26.0
53167,1,other,670,22.0
53168,1,other,670,23.5
53169,1,other,680,28.0
53171,1,other,715,28.0
53172,1,other,680,40.0
53173,1,other,680,53.0
53174,1,other,720,60.0
53176,1,other,660,25.0
53177,1,other,600,22.0
53178,1,other,670,48.0
53180,1,other,320,9.0
53181,1,other,425,29.0
53182,1,other,385,34.0
53183,1,other,650,28.5
53184,3,other,1547,95.0
53185,2,other,965,75.0
53186,1,other,650,45.0
53188,2,other,1050,59.0
53189,1,other,680,40.0
53191,1,other,680,43.0
53202,1,other,675,1.4
53203,1,other,650,49.0
53204,1,other,590,28.0
53207,1,other,738,24.0
53208,1,other,496,42.0
53209,1,other,650,50.0
53219,1,other,535,14.23
53220,1,other,550,1.27
53221,1,other,690,1.1
53222,1,other,732,34.94
53224,1,other,425,24.5
53225,2,other,1175,99.0
53226,1,other,650,49.0
53228,1,other,705,52.99
53229,2,other,1060,82.0
53230,1,other,730,62.0
53231,1,other,675,52.0
53232,2,other,1005,75.0
53233,2,other,990,90.0
53234,1,other,600,50.0
53236,1,other,741,55.0
53237,1,other,699,50.0
53238,1,other,585,48.0
53239,2,other,1250,80.0
53240,1,other,650,35.0
53248,1,other,611,1.25
53257,1,other,611,1.09
53277,1,other,604,1.05
53279,5,other,3900,13.5
53287,1,other,548,1.05
53296,2,other,929,78.0
53297,1,other,477,31.0
53298,1,other,650,46.0
53299,1,other,650,46.0
53310,1,other,1500,30.0
53315,1,other,580,1.3
53319,1,other,455,26.6
53320,2,other,1075,65.0
53321,1,other,450,35.0
53322,1,other,700,40.0
53324,1,other,705,43.0
53325,2,other,1075,67.0
53326,2,other,1050,80.0
53327,1,other,620,42.0
53328,1,other,650,48.0
53329,2,other,1250,75.0
53330,2,other,999,69.0
53335,1,other,650,1.2
53336,1,other,845,29.0
53338,1,other,670,29.0
53339,1,other,630,52.0
53350,1,other,640,1.25
53355,1,other,430,1.0
53359,1,other,763,1.5
53372,1,other,687,1.45
53375,1,other,819,1.5
53393,5,other,4800,20.0
53394,1,other,672,1.35
53397,1,other,685,1.5
53403,1,other,627,1.0
53433,1,other,746,1.25
53440,1,other,872,1.5
53453,1,other,647,1.25
53461,1,other,648,1.25
53485,1,other,685,38.0
53486,1,other,640,43.0
53487,2,other,970,75.0
53488,1,other,635,33.5
53489,1,other,570,18.47
53490,1,other,765,35.55
53491,1,other,885,26.88
53492,1,other,650,43.0
53493,1,other,650,43.0
53494,2,other,1050,60.0
53495,2,other,1050,85.0
53496,1,other,577,25.0
53497,2,other,1050,87.0
53498,2,other,1050,86.0
53503,1,other,578,1.0
53511,1,other,969,1.61
53515,1,other,675,53.0
53516,1,other,750,58.0
53517,1,other,530,26.44
53518,1,other,530,26.44
53519,1,other,650,53.0
53520,1,other,700,62.0
53521,1,other,710,59.25
53522,1,other,728,56.0
53530,5,other,3700,12.97
53535,1,other,728,33.0
53538,1,other,675,52.0
53539,1,other,720,55.0
53540,1,other,740,52.0
53541,2,other,1010,75.0
53542,1,other,710,52.0
53543,1,other,545,30.0
53544,1,other,490,30.0
53545,1,other,450,1.5
53547,1,other,625,1.1
53549,1,other,562,23.0
53551,1,other,673,53.0
53552,2,other,910,71.0
53553,2,other,1077,86.0
53554,2,other,1150,95.0
53556,1,other,600,36.0
53558,1,other,570,1.7
53559,1,other,410,1.2
53562,1,other,510,1.64
53563,1,other,530,1.6
53567,1,other,530,1.48
53568,1,other,475,1.52
53570,1,other,490,1.35
53571,1,other,476,1.43
53572,1,other,475,1.28
53576,1,other,740,54.0
53577,1,other,685,25.0
53578,1,other,490,33.0
53580,1,other,444,25.75
53581,1,other,636,45.0
53584,1,other,580,17.4
53585,1,other,675,25.0
53589,1,other,600,35.0
53590,1,other,575,23.0
53592,1,other,350,1.2
53593,1,other,603,1.15
53594,1,other,650,28.0
53596,1,other,670,26.5
53597,2,other,1100,80.0
53598,1,other,500,29.99
53602,1,other,420,14.0
53603,3,other,1578,85.0
53604,1,other,620,27.0
53605,2,other,870,48.0
53606,1,other,748,1.4
53607,1,other,550,25.0
53608,2,other,1017,90.0
